link_id,road_name,st_node_nm,ed_node_nm,map_dist,reg_cd,speed,travel_time
1209910080,강남순환로,봉천터널출구부,서초터널입구부,542,120,100.0,20
1219910090,강남순환로,서초터널입구부,서초터널중간부,1567,121,99.0,57
1209910060,강남순환로,봉천터널입구부,봉천터널중간부,1823,120,94.0,70
1179910020,강남순환로,금천영업소,관악터널입구,118,117,99.0,4
1219910100,강남순환로,서초터널중간부,선암영업소,1526,121,95.0,58
1209910070,강남순환로,봉천터널중간부,봉천터널출구부,1378,120,96.0,52
1179910030,강남순환로,관악터널입구,관악터널중간부,2770,117,98.0,102
1209910050,강남순환로,관악터널출구부,봉천터널입구부,296,120,94.0,11
1179910010,강남순환로,본선시점부(금천),금천영업소,273,117,88.0,11
1209910040,강남순환로,관악터널중간부,관악터널출구부,2088,120,97.0,77
1219910110,강남순환로,선암영업소,선암UD,387,121,77.0,18
1219920010,강남순환로,선암UD,선암영업소,384,121,79.0,18
1219920020,강남순환로,선암영업소,서초터널중간부,1660,121,95.0,63
1209920050,강남순환로,봉천터널입구부,봉천터널중간부,1848,120,96.0,69
1179920090,강남순환로,관악터널중간부,관악터널출구부,2561,117,98.0,94
1219920030,강남순환로,서초터널중간부,서초터널출구부,1437,121,93.0,56
1209920040,강남순환로,서초터널출구부,봉천터널입구부,546,120,78.0,25
1209920080,강남순환로,관악터널입구부,관악터널중간부,2286,120,92.0,89
1209920070,강남순환로,봉천터널출구부,관악터널입구부,300,120,80.0,14
1209920060,강남순환로,봉천터널중간부,봉천터널출구부,1358,120,94.0,52
1179920100,강남순환로,관악터널출구부,금천영업소,117,117,83.0,5
2210000500,강변북로,토평삼거리,강변북로구리시계,1997,104,80.0,90
1040001500,강변북로,천호대교북단,올림픽대교북단,897,104,79.0,41
1040002100,강변북로,광진교북단,천호대교북단,258,104,89.0,10
1040000500,강변북로,잠실철교북단,잠실대교북단,869,104,69.0,45
1179920110,강남순환로,금천영업소,본선시점부(금천),273,117,96.0,10
1040004100,강변북로,강변북로구리시계,광진교북단,1478,104,89.0,60
1040001100,강변북로,올림픽대교북단,잠실철교북단,662,104,77.0,31
1040000200,강변북로,잠실대교북단,청담대교북단,2012,104,78.0,93
1040000800,강변북로,청담대교북단,영동대교북단,709,104,84.0,30
1030000600,강변북로,뚝섬정수장앞,성수대교북단램프(강변북로),512,103,76.0,24
1030001000,강변북로,동부간선강변북로분기점,동부간선도로강변북로분기점,582,103,78.0,27
1020000300,강변북로,반포대교북단,동작대교북단,1055,102,73.0,52
1020000900,강변북로,동호대교북단,반포대교북단,2937,102,73.0,145
1030000400,강변북로,영동대교북단,뚝섬정수장앞,1457,104,76.0,69
1030000800,강변북로,성수대교북단램프(강변북로),동부간선강변북로분기점,259,103,76.0,12
1020000800,강변북로,한강대교북단,이촌대림아파트(강변북로),856,102,71.0,43
1020000200,강변북로,동작대교북단,한강시민공원이촌지구,1150,102,72.0,58
1020000600,강변북로,한강시민공원이촌지구,한강대교북단,826,102,72.0,41
1030001100,강변북로,동부간선도로강변북로분기점,동호대교북단,1433,103,78.0,66
1020001200,강변북로,이촌대림아파트(강변북로),원효대교북단,565,102,71.0,29
1130002000,강변북로,양화대교북단,망원동진출입(강변북로),739,113,72.0,37
1130003400,강변북로,내부순환로연결램프(강변북로),성산대교북단,372,113,72.0,19
1020001400,강변북로,원효대교북단,원효로진출입(강변북로),882,102,62.0,51
1130000400,강변북로,마포대교북단,강변북로마포-서강,642,113,65.0,36
1130002400,강변북로,망원동진출입(강변북로),내부순환로연결램프(강변북로),612,113,72.0,31
1130001000,강변북로,상수진출입(강변북로),양화대교북단,1684,113,64.0,95
1020001800,강변북로,원효로진출입(강변북로),마포대교북단,381,102,62.0,22
1130001400,강변북로,서강대교북단,상수진출입(강변북로),375,113,64.0,21
1130004400,강변북로,성산대교북단,월드컵대교북단,724,113,70.0,37
1130005800,강변북로,월드컵대교북단,노을공원,1044,113,80.0,47
1130000800,강변북로,강변북로마포-서강,서강대교북단,804,113,65.0,45
1130007000,강변북로,노을공원,가양대교북단,1464,113,80.0,66
1130005700,강변북로,노을공원,월드컵대교북단,1042,113,73.0,51
1130004300,강변북로,월드컵대교북단,성산대교북단,748,113,64.0,42
1130006900,강변북로,가양대교북단,노을공원,1466,113,73.0,72
1130002300,강변북로,내부순환로연결램프(강변북로),망원동진출입(강변북로),616,113,68.0,33
1130000900,강변북로,양화대교북단,상수진출입(강변북로),1731,113,58.0,107
1130001300,강변북로,상수진출입(강변북로),서강대교북단,753,113,58.0,47
1130003300,강변북로,성산대교북단,내부순환로연결램프(강변북로),350,113,68.0,19
1130000700,강변북로,서강대교북단,강변북로마포-서강,399,113,77.0,19
1130001900,강변북로,망원동진출입(강변북로),양화대교북단,731,113,68.0,39
1020001700,강변북로,마포대교북단,원효로진출입(강변북로),494,113,75.0,24
1020001100,강변북로,이촌대림아파트(강변북로),이촌대림아파트(강변북로),273,102,68.0,14
1130000300,강변북로,강변북로마포-서강,마포대교북단,591,113,77.0,28
1020000100,강변북로,한강시민공원이촌지구,동작대교북단,1457,102,67.0,78
1020000500,강변북로,한강대교북단,한강시민공원이촌지구,710,102,67.0,38
1020000700,강변북로,이촌대림아파트(강변북로),한강대교북단,681,102,68.0,36
1020001300,강변북로,원효로진출입(강변북로),이촌대림아파트(강변북로),1010,102,75.0,48
1020001000,강변북로,반포대교북단,한남대교북단,1900,102,61.0,112
1020000400,강변북로,동작대교북단,반포대교북단,1066,102,74.0,52
1030001200,강변북로,동호대교북단,동부간선도로강변북로분기점,1397,102,72.0,70
1020001600,강변북로,한남대교북단,동호대교북단,1059,102,74.0,52
1030000700,강변북로,성수대교북단,성수대교북단램프(강변북로),251,103,79.0,11
1030000500,강변북로,성수대교북단램프(강변북로),뚝섬정수장앞,512,103,79.0,23
1030000900,강변북로,동부간선도로강변북로분기점,성수대교북단,599,103,79.0,27
1040000700,강변북로,영동대교북단,청담대교북단,715,104,76.0,34
1040000100,강변북로,청담대교북단,잠실대교북단,2030,104,83.0,88
1030000300,강변북로,뚝섬정수장앞,영동대교북단,1455,103,76.0,69
1040000600,강변북로,잠실대교북단,잠실철교북단,867,104,87.0,36
1040001200,강변북로,잠실철교북단,올림픽대교북단,1009,104,74.0,49
1040002200,강변북로,천호대교북단,광진교북단,255,104,85.0,11
1040004200,강변북로,광진교북단,강변북로구리시계,1479,104,85.0,63
1210004700,경부고속도로,잠원IC북측,반포IC북측경부고속진입,754,121,78.0,35
1040001600,강변북로,올림픽대교북단,천호대교북단,568,104,87.0,24
1210004100,경부고속도로,반포IC북측경부고속진입,서초IC북측남부순환진출,1980,121,72.0,99
1210005100,경부고속도로,한남IC남측,잠원IC북측,1325,121,73.0,65
2210000600,강변북로,강변북로구리시계,토평삼거리,1991,104,67.0,107
1210000800,경부고속도로,양재IC남측(경부선부산방향합류),경부고속도로(만남의광장),295,121,89.2,12
1210003900,경부고속도로,서초IC북측남부순환진출,서초IC남측,548,121,72.0,27
1210003000,경부고속도로,서초IC남측,양재IC북측,1999,121,84.0,86
1210001900,경부고속도로,양재IC북측,양재IC남측(경부선부산방향합류),596,121,84.0,26
2040002902,경부고속도로,경부고속도로(만남의광장),달래네고개,2716,121,90.5,108
2060011401,경부고속도로,달래네고개,판교JC 남측(경부선 본선),5260,121,94.1,201
1210004200,경부고속도로,서초IC북측,반포IC북측사평대로진출,1981,121,77.0,93
1210002000,경부고속도로,양재IC2,양재IC북측,596,121,88.0,24
1210000701,경부고속도로,달래네고개,양재IC2,3015,121,98.5,110
2060011501,경부고속도로,판교JC 남측(경부선 본선),달래네고개,5258,121,97.3,194
1210004000,경부고속도로,서초IC남측,서초IC북측,548,121,77.0,26
1210002900,경부고속도로,양재IC북측,서초IC남측,1995,121,88.0,82
1210005200,경부고속도로,반포IC북측사평대로진출,한남IC,2105,121,78.0,97
1140022200,국회대로 지하차도,신월IC,화곡고가사거리,961,114,68.0,51
1140026200,국회대로 지하차도,화곡고가사거리,목동지하차도(서측),1394,114,40.0,125
1140029200,국회대로 지하차도,목동지하차도(서측),목동주경기장,2176,114,49.1,160
1140029100,국회대로 지하차도,목동주경기장,목동지하차도(서측),2181,114,47.0,167
1140040500,국회대로 지하차도,화곡고가사거리,신월IC,961,114,56.0,62
1130004900,내부순환로,성산분기점(내부순환로),성산진입램프(내부순환로),478,113,77.0,22
1130006600,내부순환로,성산진입램프(내부순환로),연희램프(내부순환로),2104,113,67.0,113
1120001400,내부순환로,연희램프(내부순환로),홍제램프(내부순환로),2173,112,70.0,112
1140040700,국회대로 지하차도,목동지하차도(서측),화곡고가사거리,1395,114,64.0,78
1120001800,내부순환로,홍제램프(내부순환로),홍은램프(내부순환도로),2088,112,71.0,106
1120002200,내부순환로,홍은램프(내부순환도로),홍은램프진입(내부순환로),169,112,71.0,9
1000002600,내부순환로,홍지문터널북측,정릉터널동측(내부순환로),1848,100,58.0,115
1120002400,내부순환로,홍은램프진입(내부순환로),홍지문터널북측,2021,112,53.0,137
1070001300,내부순환로,정릉터널동측(내부순환로),정릉램프(내부순환로본선),812,107,70.0,42
1070000300,내부순환로,정릉램프(내부순환로본선),길음램프(내부순환로),2532,107,68.0,134
1070000500,내부순환로,길음램프(내부순환로),종암JC,795,107,65.0,44
1050003200,내부순환로,종암JC,월곡램프(내부순환로),996,107,82.0,44
1030002700,내부순환로,마장램프(내부순환로),사근램프(내부순환로본선),2321,105,84.0,99
1050001800,내부순환로,월곡램프(내부순환로),마장램프(내부순환로),2386,105,76.0,113
1030002500,내부순환로,성동JC,사근램프(내부순환로본선),1616,103,71.0,82
1030002400,내부순환로,사근램프(내부순환로본선),성동JC,1445,103,74.0,70
1070000400,내부순환로,길음램프(내부순환로),정릉램프(내부순환로본선),2515,107,67.0,135
1050001900,내부순환로,마장램프(내부순환로),월곡램프(내부순환로),2384,105,76.0,113
1120002300,내부순환로,홍지문터널북측,홍은램프진입(내부순환로),2005,100,66.0,109
1050003300,내부순환로,월곡램프(내부순환로),종암JC,1014,105,77.0,47
1030002800,내부순환로,사근램프(내부순환로본선),마장램프(내부순환로),2317,103,76.0,110
1000002500,내부순환로,정릉터널동측(내부순환로),홍지문터널북측,1861,107,70.0,96
1070001400,내부순환로,정릉램프(내부순환로본선),정릉터널동측(내부순환로),821,107,69.0,43
1070000600,내부순환로,종암JC,길음램프(내부순환로),809,107,76.0,38
1120002100,내부순환로,홍은램프진입(내부순환로),홍은램프(내부순환도로),523,112,77.0,24
1120001700,내부순환로,홍은램프(내부순환도로),홍제램프(내부순환로),1758,112,77.0,82
1120001300,내부순환로,홍제램프(내부순환로),연희램프(내부순환로),2160,112,73.0,107
1130005400,내부순환로,성산램프(내부순환로),성산분기점(내부순환로),983,113,71.0,50
1130006500,내부순환로,연희램프(내부순환로),성산램프(내부순환로),1596,112,77.0,75
1030001400,동부간선도로,동부간선도로강변북로분기점,용비교동측,371,103,38.0,35
1030001700,동부간선도로,성동JC,군자교분기점,2326,103,72.0,116
1030002000,동부간선도로,용비교동측,성동JC,1459,103,38.0,138
1030002300,동부간선도로,군자교분기점,광진구-성동구경계(5),713,103,72.0,36
1040005500,동부간선도로,광진구-성동구경계(5),동부간선도로-일반국도6호선램프,3950,104,75.0,190
1060004100,동부간선도로,동부간선도로-일반국도6호선램프,월릉교동측,2738,106,74.0,133
1100000600,동부간선도로,월릉교동측,동부간선도로-월계로램프(1),2064,106,71.0,105
1100001400,동부간선도로,동부간선도로-월계로램프(1),월계1교동측,657,110,58.0,41
1100002000,동부간선도로,월계1교동측,녹천교,954,110,58.0,59
1100003400,동부간선도로,상계주공3단지(동부간선도로),창동교,324,110,67.0,17
1100002600,동부간선도로,녹천교,당현초교(동부간선도로),250,110,67.0,13
1100003000,동부간선도로,당현초교(동부간선도로),상계주공3단지(동부간선도로),290,110,67.0,16
1100004200,동부간선도로,노원구청(동부간선도로),상계교,573,110,43.0,48
1100003800,동부간선도로,창동교,노원구청(동부간선도로),161,110,43.0,13
1100004800,동부간선도로,상계교,노원성당,560,110,76.0,27
1100005400,동부간선도로,노원성당,노원교,1422,110,76.0,67
1100006800,동부간선도로,노원교,동부간선도로수락분기점,1196,110,12.0,359
1100006700,동부간선도로,동부간선도로수락분기점,노원교,1197,110,71.0,61
1090047801,동부간선도로,도봉지하차도,도봉지하차도,1617,109,72.0,81
1100005300,동부간선도로,노원교,도봉지하차도,1428,110,73.0,70
1090048001,동부간선도로,도봉지하차도,도봉지하차도,1526,109,77.0,71
1090047701,동부간선도로,도봉지하차도,도봉지하차도,220,109,72.0,11
1100176501,동부간선도로,초안산지하차도,월계1교교차로,98,110,71.0,5
1100176701,동부간선도로,도봉지하차도,초안산지하차도,212,110,71.0,11
1100176601,동부간선도로,초안산지하차도,초안산지하차도,538,110,71.0,27
1030002600,동부간선도로,성동구-동대문구경계(5),군자교분기점,718,103,78.0,33
1100000500,동부간선도로,동부간선도로-월계로램프(8),월릉교서측,2030,110,79.0,93
1050003600,동부간선도로,월릉교서측,동부간선도로-일반국도6호선램프,2721,107,75.0,131
1050000300,동부간선도로,동부간선도로-일반국도6호선램프,성동구-동대문구경계(5),3815,105,82.0,167
1030001800,동부간선도로,군자교분기점,성동JC,2332,103,78.0,108
1030001900,동부간선도로,성동JC,동부간선도로-강변북로램프(16),1476,103,77.0,69
1030001300,동부간선도로,동부간선도로-강변북로램프(16),성수대교북단,366,103,77.0,17
1070000200,북부간선도로,종암JC,하월곡램프(북부간선도로),1429,107,70.0,73
1070001600,북부간선도로,하월곡램프(북부간선도로),월릉IC(북부간선도로),1490,107,67.0,80
1060006700,북부간선도로,묵동IC(북부간선도로),월릉IC(북부간선도로),2757,106,85.0,117
1070001500,북부간선도로,월릉IC(북부간선도로),하월곡램프(북부간선도로),1494,107,67.0,80
1060006800,북부간선도로,월릉IC(북부간선도로),묵동IC(북부간선도로),2749,107,79.0,125
1220005000,분당수서로,청담대교북단,청담대교남단,1575,104,66.0,86
1070000100,북부간선도로,하월곡램프(북부간선도로),종암JC,1412,107,70.0,73
1220003800,분당수서로,청담대교남단,탄천IC진출(동부간선도로),2999,122,66.0,164
1220002500,분당수서로,탄천IC진출(동부간선도로),탄천IC진입(동부간선도로),523,122,85.0,22
1220001700,분당수서로,탄천IC진입(동부간선도로),수서IC(동부간선도로),2001,122,85.0,85
1230001600,분당수서로,복정교차로,수서IC(동부간선도로),3065,122,80.0,138
1220001800,분당수서로,수서IC(동부간선도로),탄천IC진입(동부간선도로),2004,122,81.0,89
1230001500,분당수서로,수서IC(동부간선도로),복정교차로,3061,122,78.0,141
1220003000,분당수서로,탄천IC진입(동부간선도로),동부간선올림픽대로진출,2075,122,72.0,104
1220003900,분당수서로,동부간선올림픽대로진출,청담대교남단,1437,122,84.0,62
1220005100,분당수서로,청담대교남단,청담대교북단,1138,122,84.0,49
1140284593,서부간선지하도로,고척교,신정교,2108,114,76.0,100
1140284591,서부간선지하도로,서부간선요금소,광명대교,2027,114,88.0,83
1140284595,서부간선지하도로,목동교,성산대교남단,1137,114,70.0,58
1140284592,서부간선지하도로,광명대교,고척교,1554,114,77.0,73
1140284594,서부간선지하도로,신정교,목동교,1903,114,75.0,91
1140284492,서부간선지하도로,목동교,신정교,1919,114,76.0,91
1140284491,서부간선지하도로,성산대교남단,목동교,1105,114,81.0,49
1140284493,서부간선지하도로,신정교,고척교,2109,114,76.0,100
1140284495,서부간선지하도로,광명대교,서부간선요금소,2044,114,72.0,102
1140282091,신월여의지하도로,신월요금소,홍익병원앞,2141,114,76.0,101
1140284494,서부간선지하도로,고척교,광명대교,1567,114,76.0,74
1180132401,신월여의지하도로,여의JCT,올림픽대로시점,819,118,62.0,48
1140282092,신월여의지하도로,홍익병원앞,목동교서단,2005,114,78.0,93
1140282093,신월여의지하도로,목동교서단,여의JCT,1836,114,73.0,91
1140282191,신월여의지하도로,여의JCT,목동교서단,1827,114,78.0,84
1180132501,신월여의지하도로,올림픽대로시점,여의JCT,896,118,60.0,54
1140282192,신월여의지하도로,목동교서단,홍익병원앞,2024,114,72.0,101
1140282193,신월여의지하도로,홍익병원앞,신월요금소,2149,114,69.0,112
1240005300,올림픽대로,올림픽대로 서울강동-경기하남,강일IC동측(올림픽대로),579,124,87.0,24
1240004900,올림픽대로,강일IC동측(올림픽대로),강일IC서측(올림픽대로),961,124,87.0,40
1240003800,올림픽대로,강일IC서측(올림픽대로),암사IC,3982,124,87.0,165
1240003100,올림픽대로,암사IC,암사역입구(올림픽대로),342,124,87.0,14
1230005100,올림픽대로,올림픽대교남단,잠실철교남단,869,123,83.0,38
1230004700,올림픽대로,잠실철교남단,잠실대교남단,749,123,75.0,36
1240001900,올림픽대로,암사역입구(올림픽대로),천호대교남단,1277,124,87.0,53
1230005300,올림픽대로,천호대교남단,올림픽대교남단,1591,124,73.0,78
1230003900,올림픽대로,잠실대교남단,종합운동장JC,1615,123,77.0,76
1230004600,올림픽대로,청담IC,올림픽대로동부간선JC,403,123,77.0,19
1230004400,올림픽대로,종합운동장JC,청담IC,716,123,77.0,33
1220004500,올림픽대로,올림픽대로동부간선JC,영동대교남단,1237,122,74.0,60
1210006400,올림픽대로,동호대교남단,한남대교남단,1155,122,61.0,68
1220005600,올림픽대로,성수대교남단,동호대교남단,1032,122,72.0,52
1220005500,올림픽대로,영동대교남단,성수대교남단,1996,122,70.0,103
1210004900,올림픽대로,반포대교남단,반포주공아파트(올림픽대로),1301,121,73.0,64
1210005300,올림픽대로,한남대교남단,반포대교남단,2168,121,66.0,118
1210004500,올림픽대로,반포주공아파트(올림픽대로),동작대교남단,450,121,76.0,21
1190000200,올림픽대로,동작대교JC,여의상류IC,3430,119,76.0,162
1210004400,올림픽대로,동작대교남단,동작대교JC,445,121,76.0,21
1180003200,올림픽대로,여의하류IC,양화대교남단,686,118,76.0,32
1190000600,올림픽대로,여의상류IC,여의하류IC,4152,119,74.0,202
1180005100,올림픽대로,성산대교남단,월드컵대교남단,800,118,71.0,41
1150002400,올림픽대로,염창IC,가양대교남단,1867,115,79.0,85
1150003200,올림픽대로,가양대교남단,가양IC,1585,115,80.0,71
1180004200,올림픽대로,양화대교남단,성산대교남단,1559,118,78.0,72
1150006500,올림픽대로,행주대교남단(개화IC),개화동로진입(올림픽대로),629,115,83.0,27
1180005700,올림픽대로,월드컵대교남단,염창IC,698,118,79.0,32
1150006100,올림픽대로,방화대교남단(88JC),개화동로진입(올림픽대로),1062,115,81.0,47
1150004600,올림픽대로,가양IC,방화대교남단(88JC),2358,115,80.0,106
